age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome
55.0,blue-collar,married,basic.9y,yes,no,telephone,may,mon,3.683333333333333,2.0,nonexistent
41.0,management,married,university.degree,no,no,telephone,may,mon,3.55,2.0,nonexistent
57.0,management,married,professional.course,yes,no,telephone,may,mon,2.4,3.0,nonexistent
32.0,services,single,high.school,yes,no,telephone,may,mon,2.6333333333333333,3.0,nonexistent
49.0,admin.,married,basic.9y,no,no,telephone,may,mon,3.6666666666666665,3.0,nonexistent
58.0,blue-collar,divorced,basic.4y,yes,no,telephone,may,mon,4.233333333333333,2.0,nonexistent
52.0,technician,married,high.school,yes,no,telephone,may,mon,8.383333333333333,2.0,nonexistent
50.0,services,divorced,professional.course,no,no,telephone,may,mon,11.333333333333334,2.0,nonexistent
41.0,blue-collar,single,basic.9y,yes,no,telephone,may,mon,7.016666666666667,4.0,nonexistent
33.0,entrepreneur,married,university.degree,yes,no,telephone,may,mon,2.1666666666666665,3.0,nonexistent
57.0,blue-collar,married,basic.4y,no,no,telephone,may,mon,2.7333333333333334,2.0,nonexistent
48.0,blue-collar,married,basic.6y,no,no,telephone,may,mon,2.9,3.0,nonexistent
55.0,technician,married,professional.course,no,no,telephone,may,mon,1.8833333333333333,2.0,nonexistent
38.0,management,married,university.degree,no,no,telephone,may,mon,3.25,2.0,nonexistent
38.0,services,married,high.school,yes,no,telephone,may,mon,5.783333333333333,3.0,nonexistent
53.0,admin.,married,university.degree,yes,no,telephone,may,mon,3.466666666666667,2.0,nonexistent
43.0,unemployed,single,university.degree,no,no,telephone,may,mon,6.733333333333333,4.0,nonexistent
36.0,blue-collar,single,high.school,no,no,telephone,may,mon,6.6,2.0,nonexistent
32.0,blue-collar,married,basic.9y,no,no,telephone,may,mon,1.6333333333333333,2.0,nonexistent
33.0,services,married,basic.4y,no,no,telephone,may,mon,3.816666666666667,3.0,nonexistent
58.0,entrepreneur,married,basic.4y,yes,no,telephone,may,mon,5.833333333333333,2.0,nonexistent
40.0,unemployed,divorced,high.school,no,no,telephone,may,tue,1.4666666666666666,3.0,nonexistent
57.0,management,married,university.degree,yes,no,telephone,may,tue,6.316666666666666,2.0,nonexistent
45.0,technician,married,high.school,yes,no,telephone,may,tue,2.8,3.0,nonexistent
42.0,blue-collar,married,basic.4y,yes,no,telephone,may,tue,3.1666666666666665,3.0,nonexistent
46.0,admin.,married,university.degree,yes,no,telephone,may,tue,2.6333333333333333,1.0,nonexistent
36.0,technician,married,university.degree,no,no,telephone,may,tue,3.5,1.0,nonexistent
41.0,self-employed,married,high.school,yes,no,telephone,may,tue,1.7,1.0,nonexistent
57.0,admin.,divorced,basic.9y,no,no,telephone,may,tue,5.1,1.0,nonexistent
49.0,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1.0666666666666667,1.0,nonexistent
56.0,management,divorced,high.school,no,no,telephone,may,tue,3.6333333333333333,1.0,nonexistent
37.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,1.2833333333333334,1.0,nonexistent
37.0,blue-collar,married,basic.9y,no,yes,telephone,may,tue,0.9,1.0,nonexistent
46.0,admin.,single,high.school,yes,no,telephone,may,tue,5.733333333333333,1.0,nonexistent
22.0,blue-collar,single,basic.9y,yes,no,telephone,may,tue,3.25,1.0,nonexistent
43.0,services,married,high.school,no,no,telephone,may,tue,3.3666666666666667,1.0,nonexistent
49.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,4.766666666666667,1.0,nonexistent
41.0,technician,married,basic.6y,yes,no,telephone,may,tue,4.633333333333334,1.0,nonexistent
38.0,admin.,single,university.degree,no,no,telephone,may,tue,3.15,1.0,nonexistent
33.0,admin.,married,basic.9y,no,no,telephone,may,tue,1.3833333333333333,1.0,nonexistent
49.0,admin.,married,university.degree,yes,yes,telephone,may,tue,0.3,1.0,nonexistent
30.0,blue-collar,single,high.school,no,no,telephone,may,tue,3.066666666666667,2.0,nonexistent
33.0,admin.,married,basic.9y,yes,no,telephone,may,tue,3.9166666666666665,1.0,nonexistent
34.0,management,single,university.degree,no,no,telephone,may,tue,4.833333333333333,1.0,nonexistent
30.0,student,single,high.school,no,no,telephone,may,tue,2.216666666666667,1.0,nonexistent
59.0,management,married,basic.4y,yes,yes,telephone,may,tue,5.3,1.0,nonexistent
41.0,self-employed,married,university.degree,no,no,telephone,may,tue,6.7,1.0,nonexistent
48.0,housemaid,married,basic.6y,yes,yes,telephone,may,tue,8.35,4.0,nonexistent
44.0,services,married,high.school,yes,no,telephone,may,tue,17.166666666666668,1.0,nonexistent
50.0,management,married,high.school,no,no,telephone,may,tue,2.4833333333333334,1.0,nonexistent
35.0,admin.,married,university.degree,no,no,telephone,may,tue,2.4,1.0,nonexistent
42.0,admin.,married,high.school,no,no,telephone,may,tue,1.15,1.0,nonexistent
45.0,admin.,married,basic.9y,no,no,telephone,may,tue,4.05,1.0,nonexistent
36.0,technician,married,professional.course,no,no,telephone,may,tue,12.816666666666666,2.0,nonexistent
56.0,services,married,high.school,no,no,telephone,may,tue,2.25,3.0,nonexistent
29.0,blue-collar,divorced,basic.4y,no,no,telephone,may,tue,3.85,1.0,nonexistent
41.0,self-employed,married,university.degree,yes,yes,telephone,may,tue,7.366666666666666,2.0,nonexistent
42.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,3.316666666666667,1.0,nonexistent
52.0,services,single,high.school,no,no,telephone,may,tue,7.583333333333333,1.0,nonexistent
31.0,blue-collar,married,high.school,yes,no,telephone,may,tue,2.066666666666667,1.0,nonexistent
43.0,unemployed,married,university.degree,yes,no,telephone,may,tue,7.066666666666666,1.0,nonexistent
36.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,0.7166666666666667,1.0,nonexistent
42.0,entrepreneur,married,university.degree,yes,no,telephone,may,tue,2.566666666666667,1.0,nonexistent
52.0,services,divorced,basic.6y,no,no,telephone,may,tue,6.55,1.0,nonexistent
39.0,admin.,married,high.school,yes,no,telephone,may,tue,3.3833333333333333,2.0,nonexistent
36.0,services,married,high.school,no,yes,telephone,may,tue,2.3333333333333335,2.0,nonexistent
42.0,blue-collar,married,basic.9y,yes,no,telephone,may,tue,5.433333333333334,1.0,nonexistent
41.0,admin.,married,high.school,no,no,telephone,may,tue,8.05,1.0,nonexistent
55.0,technician,married,basic.4y,no,yes,telephone,may,tue,4.316666666666666,1.0,nonexistent
30.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,3.783333333333333,1.0,nonexistent
45.0,entrepreneur,married,basic.4y,yes,no,telephone,may,tue,9.6,1.0,nonexistent
51.0,blue-collar,married,basic.4y,yes,yes,telephone,may,tue,3.0,2.0,nonexistent
39.0,self-employed,single,basic.9y,yes,yes,telephone,may,tue,1.5,1.0,nonexistent
47.0,admin.,married,high.school,no,no,telephone,may,tue,8.416666666666666,1.0,nonexistent
27.0,services,married,high.school,yes,no,telephone,may,tue,4.083333333333333,1.0,nonexistent
34.0,technician,single,university.degree,yes,no,telephone,may,tue,3.1,1.0,nonexistent
57.0,blue-collar,married,basic.4y,yes,no,telephone,may,tue,3.466666666666667,1.0,nonexistent
43.0,entrepreneur,married,basic.4y,no,no,telephone,may,tue,10.383333333333333,1.0,nonexistent
49.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,3.0,1.0,nonexistent
39.0,management,married,university.degree,no,no,telephone,may,tue,8.266666666666667,3.0,nonexistent
38.0,blue-collar,married,basic.4y,yes,no,telephone,may,tue,1.9666666666666666,1.0,nonexistent
49.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,1.7,2.0,nonexistent
58.0,management,married,basic.6y,no,no,telephone,may,tue,5.7,1.0,nonexistent
43.0,technician,married,professional.course,yes,no,telephone,may,tue,3.75,1.0,nonexistent
31.0,services,married,high.school,no,no,telephone,may,tue,4.6,1.0,nonexistent
43.0,self-employed,divorced,university.degree,no,no,telephone,may,tue,1.45,1.0,nonexistent
43.0,self-employed,married,basic.9y,no,no,telephone,may,tue,12.4,1.0,nonexistent
30.0,self-employed,single,university.degree,yes,no,telephone,may,tue,4.366666666666666,1.0,nonexistent
27.0,services,single,professional.course,yes,yes,telephone,may,tue,4.516666666666667,1.0,nonexistent
51.0,services,married,high.school,no,no,telephone,may,tue,2.35,1.0,nonexistent
37.0,technician,married,professional.course,yes,no,telephone,may,tue,3.3,2.0,nonexistent
46.0,housemaid,married,basic.9y,yes,no,telephone,may,tue,2.5,1.0,nonexistent
35.0,blue-collar,married,professional.course,no,no,telephone,may,tue,4.016666666666667,1.0,nonexistent
47.0,admin.,divorced,university.degree,no,no,telephone,may,tue,3.2666666666666666,1.0,nonexistent
46.0,management,married,professional.course,yes,no,telephone,may,tue,2.4833333333333334,1.0,nonexistent
40.0,technician,married,professional.course,no,yes,telephone,may,tue,4.4,1.0,nonexistent
26.0,housemaid,married,university.degree,no,no,telephone,may,tue,4.1,1.0,nonexistent
32.0,blue-collar,divorced,basic.9y,no,no,telephone,may,tue,5.15,2.0,nonexistent
45.0,management,married,university.degree,yes,no,telephone,may,tue,2.3333333333333335,1.0,nonexistent
34.0,admin.,married,basic.9y,no,no,telephone,may,tue,2.9166666666666665,1.0,nonexistent
47.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,2.2666666666666666,1.0,nonexistent
57.0,technician,married,basic.4y,no,yes,telephone,may,tue,0.8333333333333334,1.0,nonexistent
57.0,technician,married,basic.4y,no,no,telephone,may,tue,1.6833333333333333,1.0,nonexistent
38.0,blue-collar,married,basic.4y,no,yes,telephone,may,tue,2.4,1.0,nonexistent
57.0,technician,married,basic.4y,no,no,telephone,may,tue,3.966666666666667,1.0,nonexistent
28.0,student,single,basic.9y,yes,no,telephone,may,tue,5.9,1.0,nonexistent
60.0,management,married,university.degree,no,no,telephone,may,tue,7.516666666666667,2.0,nonexistent
48.0,admin.,married,university.degree,yes,no,telephone,may,tue,2.65,1.0,nonexistent
47.0,technician,married,professional.course,yes,no,telephone,may,tue,2.8333333333333335,1.0,nonexistent
40.0,admin.,married,high.school,no,no,telephone,may,tue,4.05,1.0,nonexistent
51.0,management,married,professional.course,yes,no,telephone,may,tue,2.35,2.0,nonexistent
48.0,unemployed,single,basic.4y,yes,no,telephone,may,tue,1.8666666666666667,1.0,nonexistent
54.0,housemaid,married,basic.4y,no,no,telephone,may,tue,4.366666666666666,2.0,nonexistent
40.0,blue-collar,married,basic.6y,no,yes,telephone,may,tue,0.8833333333333333,1.0,nonexistent
44.0,admin.,single,basic.9y,no,no,telephone,may,tue,2.2333333333333334,1.0,nonexistent
42.0,technician,divorced,high.school,no,no,telephone,may,tue,3.4,4.0,nonexistent
52.0,self-employed,married,university.degree,yes,no,telephone,may,tue,11.3,1.0,nonexistent
31.0,blue-collar,single,basic.9y,yes,no,telephone,may,tue,3.033333333333333,1.0,nonexistent
32.0,services,married,high.school,no,no,telephone,may,tue,2.7,1.0,nonexistent
44.0,admin.,married,high.school,yes,yes,telephone,may,tue,2.95,1.0,nonexistent
39.0,management,married,basic.6y,no,no,telephone,may,tue,0.45,1.0,nonexistent
57.0,management,married,professional.course,yes,no,telephone,may,tue,11.65,3.0,nonexistent
52.0,admin.,married,basic.4y,yes,no,telephone,may,tue,5.966666666666667,1.0,nonexistent
43.0,management,married,professional.course,yes,no,telephone,may,tue,5.166666666666667,1.0,nonexistent
31.0,admin.,divorced,high.school,no,no,telephone,may,tue,0.7833333333333333,1.0,nonexistent
29.0,admin.,married,university.degree,yes,no,telephone,may,tue,6.316666666666666,1.0,nonexistent
57.0,blue-collar,divorced,basic.4y,no,no,telephone,may,tue,0.5,2.0,nonexistent
44.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,7.866666666666666,1.0,nonexistent
39.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,1.9,1.0,nonexistent
57.0,retired,married,university.degree,no,no,telephone,may,tue,1.9333333333333333,1.0,nonexistent
41.0,management,married,high.school,no,no,telephone,may,tue,7.466666666666667,1.0,nonexistent
37.0,technician,single,high.school,no,yes,telephone,may,tue,4.4,1.0,nonexistent
38.0,services,married,high.school,yes,no,telephone,may,tue,2.816666666666667,1.0,nonexistent
42.0,retired,married,basic.4y,no,no,telephone,may,tue,2.4166666666666665,1.0,nonexistent
54.0,management,married,basic.6y,yes,yes,telephone,may,tue,6.35,1.0,nonexistent
32.0,admin.,single,university.degree,no,no,telephone,may,tue,3.5833333333333335,1.0,nonexistent
35.0,technician,married,professional.course,yes,no,telephone,may,tue,4.633333333333334,1.0,nonexistent
45.0,housemaid,married,professional.course,no,no,telephone,may,tue,3.1333333333333333,2.0,nonexistent
56.0,technician,married,basic.9y,yes,no,telephone,may,tue,2.9,2.0,nonexistent
34.0,technician,married,university.degree,yes,no,telephone,may,tue,3.7666666666666666,2.0,nonexistent
41.0,unemployed,married,basic.9y,no,no,telephone,may,tue,1.85,2.0,nonexistent
41.0,services,married,basic.9y,no,no,telephone,may,tue,2.6166666666666667,2.0,nonexistent
36.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,0.7666666666666667,1.0,nonexistent
38.0,technician,married,professional.course,yes,no,telephone,may,tue,5.816666666666666,1.0,nonexistent
35.0,admin.,divorced,university.degree,yes,no,telephone,may,tue,5.416666666666667,1.0,nonexistent
53.0,admin.,married,professional.course,yes,no,telephone,may,tue,3.8833333333333333,2.0,nonexistent
51.0,admin.,married,basic.6y,yes,no,telephone,may,tue,8.85,1.0,nonexistent
56.0,entrepreneur,married,university.degree,no,no,telephone,may,tue,2.55,1.0,nonexistent
33.0,admin.,married,basic.9y,no,no,telephone,may,tue,3.3,1.0,nonexistent
51.0,services,divorced,high.school,yes,no,telephone,may,tue,9.466666666666667,1.0,nonexistent
39.0,services,married,high.school,yes,no,telephone,may,tue,15.3,1.0,nonexistent
45.0,entrepreneur,married,university.degree,no,no,telephone,may,tue,1.3666666666666667,1.0,nonexistent
40.0,technician,single,university.degree,no,no,telephone,may,tue,3.3,3.0,nonexistent
33.0,technician,married,university.degree,yes,no,telephone,may,tue,2.0,1.0,nonexistent
47.0,blue-collar,married,high.school,yes,no,telephone,may,tue,4.483333333333333,1.0,nonexistent
48.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,2.1333333333333333,1.0,nonexistent
43.0,entrepreneur,married,high.school,no,no,telephone,may,tue,2.7666666666666666,2.0,nonexistent
37.0,management,married,university.degree,yes,no,telephone,may,tue,3.5166666666666666,1.0,nonexistent
50.0,services,married,basic.9y,yes,yes,telephone,may,tue,6.15,1.0,nonexistent
59.0,entrepreneur,married,high.school,yes,no,telephone,may,tue,1.5166666666666666,1.0,nonexistent
32.0,technician,married,university.degree,yes,no,telephone,may,tue,4.45,2.0,nonexistent
42.0,housemaid,single,basic.4y,yes,no,telephone,may,tue,3.3,1.0,nonexistent
52.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,6.183333333333334,2.0,nonexistent
42.0,blue-collar,married,professional.course,no,no,telephone,may,tue,4.8,2.0,nonexistent
42.0,admin.,married,professional.course,no,no,telephone,may,tue,3.683333333333333,1.0,nonexistent
38.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,5.166666666666667,1.0,nonexistent
39.0,blue-collar,married,basic.6y,yes,no,telephone,may,tue,2.6333333333333333,1.0,nonexistent
39.0,blue-collar,married,basic.6y,no,no,telephone,may,tue,3.3,1.0,nonexistent
38.0,admin.,married,high.school,no,no,telephone,may,tue,2.4166666666666665,1.0,nonexistent
47.0,admin.,single,basic.9y,yes,no,telephone,may,tue,4.116666666666666,1.0,nonexistent
30.0,services,single,high.school,no,no,telephone,may,tue,1.7,1.0,nonexistent
38.0,admin.,divorced,high.school,yes,yes,telephone,may,tue,2.9833333333333334,2.0,nonexistent
39.0,technician,divorced,university.degree,no,no,telephone,may,tue,1.2166666666666666,1.0,nonexistent
44.0,admin.,married,high.school,no,no,telephone,may,tue,4.383333333333334,2.0,nonexistent
36.0,admin.,married,high.school,no,no,telephone,may,tue,5.7,2.0,nonexistent
41.0,services,married,high.school,yes,yes,telephone,may,tue,0.6833333333333333,1.0,nonexistent
41.0,blue-collar,married,basic.6y,no,no,telephone,may,tue,0.21666666666666667,1.0,nonexistent
35.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,1.3166666666666667,2.0,nonexistent
41.0,technician,married,high.school,no,no,telephone,may,tue,5.966666666666667,1.0,nonexistent
36.0,services,married,high.school,no,no,telephone,may,tue,2.7,1.0,nonexistent
35.0,admin.,single,high.school,yes,yes,telephone,may,tue,2.5,1.0,nonexistent
33.0,blue-collar,single,basic.4y,no,no,telephone,may,tue,0.43333333333333335,1.0,nonexistent
38.0,admin.,single,basic.6y,no,no,telephone,may,tue,4.166666666666667,1.0,nonexistent
33.0,self-employed,married,university.degree,no,no,telephone,may,tue,13.2,1.0,nonexistent
55.0,self-employed,married,basic.9y,no,no,telephone,may,tue,2.433333333333333,1.0,nonexistent
36.0,blue-collar,single,basic.9y,no,no,telephone,may,tue,7.333333333333333,1.0,nonexistent
57.0,technician,married,professional.course,no,yes,telephone,may,tue,4.816666666666666,1.0,nonexistent
32.0,entrepreneur,single,university.degree,yes,no,telephone,may,tue,4.033333333333333,2.0,nonexistent
30.0,self-employed,single,high.school,yes,no,telephone,may,tue,2.05,1.0,nonexistent
43.0,admin.,married,professional.course,yes,yes,telephone,may,tue,2.683333333333333,2.0,nonexistent
46.0,admin.,married,university.degree,no,no,telephone,may,tue,4.466666666666667,2.0,nonexistent
35.0,admin.,divorced,high.school,no,yes,telephone,may,tue,4.316666666666666,2.0,nonexistent
34.0,admin.,single,university.degree,yes,yes,telephone,may,tue,0.43333333333333335,1.0,nonexistent
